96979;1324302;RIVERBANK CAPITAL SECURITIES, INC.;X-17A-5;03.03.2015;edgar/data/1324302/9999999997-15-004496.txt;
97113;1324492;Pokrassa Gary;4/A;03.03.2015;edgar/data/1324492/0001144204-15-013566.txt;
97155;1324586;California Urban Homes, LLC;S-3ASR;03.03.2015;edgar/data/1324586/0001193125-15-075221.txt;
97324;1325301;Davidson Kempner Distressed Opportunities Fund LP;D/A;03.03.2015;edgar/data/1325301/0000902664-15-001477.txt;
97529;1325814;Federal Home Loan Bank of Des Moines;8-K;03.03.2015;edgar/data/1325814/0001325814-15-000044.txt;
97559;1325878;Federal Home Loan Bank of Topeka;8-K;03.03.2015;edgar/data/1325878/0001299933-15-000332.txt;
97622;1325964;Lightwave Logic, Inc.;8-K;03.03.2015;edgar/data/1325964/0001553350-15-000184.txt;
97639;1326019;Dang Kimberly A;4/A;03.03.2015;edgar/data/1326019/0001584746-15-000007.txt;
97640;1326019;Dang Kimberly A;4/A;03.03.2015;edgar/data/1326019/0001584746-15-000008.txt;
97656;1326091;FIRST NECK OFFSHORE FUND, LTD.;D/A;03.03.2015;edgar/data/1326091/0000919574-15-002551.txt;
97715;1326160;Duke Energy CORP;8-K;03.03.2015;edgar/data/1326160/0001104659-15-016211.txt;
97745;1326205;India Globalization Capital, Inc.;CORRESP;03.03.2015;edgar/data/1326205/0001185185-15-000418.txt;
97746;1326205;India Globalization Capital, Inc.;CORRESP;03.03.2015;edgar/data/1326205/0001185185-15-000419.txt;
97749;1326205;India Globalization Capital, Inc.;S-3/A;03.03.2015;edgar/data/1326205/0001185185-15-000414.txt;
97750;1326205;India Globalization Capital, Inc.;S-3/A;03.03.2015;edgar/data/1326205/0001185185-15-000415.txt;
97818;1326380;GameStop Corp.;8-K;03.03.2015;edgar/data/1326380/0001326380-15-000053.txt;
97834;1326389;Polar Securities Inc.;SC 13D;03.03.2015;edgar/data/1326389/0000902664-15-001501.txt;
98065;1326771;Federal Home Loan Bank of Cincinnati;8-K;03.03.2015;edgar/data/1326771/0001299933-15-000338.txt;
98207;1327228;Alternative Investment Partners Absolute Return Fund;POS 8C;03.03.2015;edgar/data/1327228/0001193125-15-073759.txt;
98268;1327467;Celator Pharmaceuticals Inc;3;03.03.2015;edgar/data/1327467/0001144204-15-013671.txt;
98274;1327467;Celator Pharmaceuticals Inc;8-K;03.03.2015;edgar/data/1327467/0001144204-15-013666.txt;
98309;1327567;Palo Alto Networks Inc;10-Q;03.03.2015;edgar/data/1327567/0001327567-15-000008.txt;
98354;1327702;FIRST NECK PARTNERS, LP;D/A;03.03.2015;edgar/data/1327702/0000919574-15-002549.txt;
98427;1327978;Dividend Capital Diversified Property Fund Inc.;10-K;03.03.2015;edgar/data/1327978/0001193125-15-075327.txt;
98448;1327978;Dividend Capital Diversified Property Fund Inc.;8-K;03.03.2015;edgar/data/1327978/0001193125-15-074885.txt;
98449;1327978;Dividend Capital Diversified Property Fund Inc.;8-K;03.03.2015;edgar/data/1327978/0001193125-15-075332.txt;
98496;1328143;Adamas Pharmaceuticals Inc;10-K;03.03.2015;edgar/data/1328143/0001047469-15-001576.txt;
98515;1328143;Adamas Pharmaceuticals Inc;8-K;03.03.2015;edgar/data/1328143/0001104659-15-016281.txt;
98517;1328143;Adamas Pharmaceuticals Inc;S-8;03.03.2015;edgar/data/1328143/0001104659-15-016264.txt;
98799;1329365;eFuture Information Technology Inc.;6-K;03.03.2015;edgar/data/1329365/0001171843-15-001225.txt;
98889;1329701;Federal Home Loan Bank of Seattle;8-K;03.03.2015;edgar/data/1329701/0001329701-15-000020.txt;
98890;1329701;Federal Home Loan Bank of Seattle;8-K;03.03.2015;edgar/data/1329701/0001329701-15-000022.txt;
98975;1329842;Federal Home Loan Bank of New York;8-K;03.03.2015;edgar/data/1329842/0001299933-15-000331.txt;
98976;1329842;Federal Home Loan Bank of New York;8-K;03.03.2015;edgar/data/1329842/0001299933-15-000337.txt;
99113;1330399;Federal Home Loan Bank of Pittsburgh;8-K;03.03.2015;edgar/data/1330399/0001299933-15-000336.txt;
99137;1330421;Bazaarvoice Inc;8-K;03.03.2015;edgar/data/1330421/0001193125-15-075083.txt;
99297;1331223;WALLEYE TRADING LLC;FOCUSN;03.03.2015;edgar/data/1331223/9999999997-15-006285.txt;
99298;1331223;WALLEYE TRADING LLC;X-17A-5;03.03.2015;edgar/data/1331223/9999999997-15-004483.txt;
99383;1331451;Federal Home Loan Bank of Chicago;8-K;03.03.2015;edgar/data/1331451/0001331451-15-000041.txt;
99411;1331463;Federal Home Loan Bank of Boston;8-K;03.03.2015;edgar/data/1331463/0001331463-15-000037.txt;
99437;1331465;Federal Home Loan Bank of Atlanta;8-K;03.03.2015;edgar/data/1331465/0001331465-15-000041.txt;
99596;1331754;Federal Home Loan Bank of Indianapolis;8-K;03.03.2015;edgar/data/1331754/0001331754-15-000039.txt;
99620;1331757;Federal Home Loan Bank of Dallas;8-K;03.03.2015;edgar/data/1331757/0001299933-15-000340.txt;
99719;1331971;John Hancock Funds II;485BPOS;03.03.2015;edgar/data/1331971/0001133228-15-000770.txt;
99804;1332030;PARTNER CAPITAL GROUP, LLC;X-17A-5;03.03.2015;edgar/data/1332030/9999999997-15-004369.txt;
100075;1333172;Navios Maritime Holdings Inc.;6-K;03.03.2015;edgar/data/1333172/0001193125-15-074572.txt;
100265;1333563;FORCE MINERALS CORP;10-K;03.03.2015;edgar/data/1333563/0001333563-15-000005.txt;
100460;1334340;KINECTA FINANCIAL & INSURANCE SERVICES, LLC;X-17A-5;03.03.2015;edgar/data/1334340/9999999997-15-004497.txt;
100727;1335112;Seratosa Inc.;UPLOAD;03.03.2015;edgar/data/1335112/0000000000-15-013165.txt;
100763;1335239;Epazz Inc;SC 13G;03.03.2015;edgar/data/1335239/0001171520-15-000195.txt;
101253;1337052;BLUEROCK CAPITAL MARKETS LLC;X-17A-5;03.03.2015;edgar/data/1337052/9999999997-15-004780.txt;
101537;1338042;Aegerion Pharmaceuticals, Inc.;S-8;03.03.2015;edgar/data/1338042/0001193125-15-075252.txt;
101607;1338268;Mount Vernon Securities Lending Trust;N-CSR;03.03.2015;edgar/data/1338268/0000897101-15-000262.txt;
101612;1338268;Mount Vernon Securities Lending Trust;POS AMI;03.03.2015;edgar/data/1338268/0000897101-15-000265.txt;
101633;1338474;RIDGEWOOD ENERGY Q FUND LLC;10-K;03.03.2015;edgar/data/1338474/0001214659-15-001928.txt;
101648;1338561;Nuveen S&P 500 Dynamic Overwrite Fund;NSAR-B;03.03.2015;edgar/data/1338561/0001083839-15-000047.txt;
101827;1339172;COURTLANDT SECURITIES CORPORATION;X-17A-5;03.03.2015;edgar/data/1339172/9999999997-15-004379.txt;
102101;1340127;Carbonite Inc;SC 14D9/A;03.03.2015;edgar/data/1340127/0001193125-15-075066.txt;
102255;1340697;ARI FINANCIAL SERVICES, INC.;FOCUSN;03.03.2015;edgar/data/1340697/9999999997-15-006281.txt;
102728;1342423;Limoneira CO;ARS;03.03.2015;edgar/data/1342423/9999999997-15-003025.txt;
102910;1342947;BBH Trust;485BXT;03.03.2015;edgar/data/1342947/0001003715-15-000041.txt;
103084;1343668;Alternative Investment Partners Absolute Return Fund STS;POS 8C;03.03.2015;edgar/data/1343668/0001193125-15-073761.txt;
103327;1344803;NAVY FEDERAL BROKERAGE SERVICES, LLC;FOCUSN;03.03.2015;edgar/data/1344803/9999999997-15-006324.txt;
103885;1347122;ACP SECURITIES, LLC;X-17A-5;03.03.2015;edgar/data/1347122/9999999997-15-004264.txt;
104016;1347218;Atlas Energy, L.P.;25-NSE;03.03.2015;edgar/data/1347218/0000876661-15-000103.txt;
104119;1347556;Lionstone Fund, Ltd.;D/A;03.03.2015;edgar/data/1347556/0000943663-15-000038.txt;
104134;1347613;SYNERGY PHARMACEUTICALS, INC.;3;03.03.2015;edgar/data/1347613/0001104659-15-016366.txt;
104209;1347858;22nd Century Group, Inc.;8-K;03.03.2015;edgar/data/1347858/0001144204-15-013629.txt;
104262;1348259;VALIDUS HOLDINGS LTD;4/A;03.03.2015;edgar/data/1348259/0001209191-15-021642.txt;
105012;1350487;WisdomTree Trust;25-NSE;03.03.2015;edgar/data/1350487/0001143362-15-000083.txt;
105024;1350487;WisdomTree Trust;485BXT;03.03.2015;edgar/data/1350487/0001193125-15-074471.txt;
105178;1350902;S. GOLDMAN ADVISORS, LLC;FOCUSN;03.03.2015;edgar/data/1350902/9999999997-15-006315.txt;
105367;1351407;Philadelphia Financial Management of San Francisco, LLC;SC 13D/A;03.03.2015;edgar/data/1351407/0000902664-15-001475.txt;
105777;1352621;Northern Lights Variable Trust;N-CSR;03.03.2015;edgar/data/1352621/0001580642-15-000999.txt;
106013;1353283;SPLUNK INC;4/A;03.03.2015;edgar/data/1353283/0001209191-15-021576.txt;
106198;1353876;Ansell Jeffrey D;4/A;03.03.2015;edgar/data/1353876/0001127602-15-009280.txt;
106682;1355064;MUTUAL FUND SERIES TRUST;CORRESP;03.03.2015;edgar/data/1355064/0001580642-15-001010.txt;
106754;1355304;U-SWIRL, INC.;4/A;03.03.2015;edgar/data/1355304/0001140361-15-009983.txt;
106792;1355451;VGTel, Inc.;SC 13G;03.03.2015;edgar/data/1355451/0001398344-15-001395.txt;
106939;1356090;INTREXON CORP;424B7;03.03.2015;edgar/data/1356090/0001193125-15-073819.txt;
106958;1356090;INTREXON CORP;8-K;03.03.2015;edgar/data/1356090/0001193125-15-073822.txt;
106995;1356106;FULCRUM SECURITIES, LLC;X-17A-5;03.03.2015;edgar/data/1356106/9999999997-15-004850.txt;
107165;1356645;Convexity Capital Offshore L.P.;D/A;03.03.2015;edgar/data/1356645/0000902664-15-001492.txt;
107172;1356724;FIRST CITIZENS SECURITIES CORPORATION;X-17A-5;03.03.2015;edgar/data/1356724/9999999997-15-004843.txt;
107181;1356812;CYPRESS INT'L EQUITY FUND, L P;D;03.03.2015;edgar/data/1356812/0001356812-15-000001.txt;
107379;1357371;Breitburn Energy Partners LP;8-K;03.03.2015;edgar/data/1357371/0001357371-15-000066.txt;
107380;1357371;Breitburn Energy Partners LP;8-K;03.03.2015;edgar/data/1357371/0001357371-15-000067.txt;
107534;1357615;KBR, INC.;8-K;03.03.2015;edgar/data/1357615/0001357615-15-000052.txt;
107606;1357878;PEPTIDE TECHNOLOGIES, INC.;10-K;03.03.2015;edgar/data/1357878/0001472375-15-000062.txt;
107625;1357971;Energy Services of America CORP;8-K;03.03.2015;edgar/data/1357971/0001571049-15-001588.txt;
107659;1358071;CONCHO RESOURCES INC;8-K;03.03.2015;edgar/data/1358071/0001193125-15-075289.txt;
108484;1360969;MELVILLE ISLAND, LLC;FOCUSN;03.03.2015;edgar/data/1360969/9999999997-15-006268.txt;
108485;1360969;MELVILLE ISLAND, LLC;X-17A-5;03.03.2015;edgar/data/1360969/9999999997-15-004461.txt;
108565;1361113;VARONIS SYSTEMS INC;8-K;03.03.2015;edgar/data/1361113/0001193125-15-075254.txt;
108663;1361248;TETRALOGIC PHARMACEUTICALS CORP;8-K;03.03.2015;edgar/data/1361248/0001104659-15-016303.txt;
108766;1361470;MAVENIR SYSTEMS INC;10-K;03.03.2015;edgar/data/1361470/0001361470-15-000018.txt;
108774;1361470;MAVENIR SYSTEMS INC;425;03.03.2015;edgar/data/1361470/0001193125-15-073849.txt;
108826;1361538;Primoris Services Corp;NT 10-K;03.03.2015;edgar/data/1361538/0001104659-15-016290.txt;
108949;1361937;EV Energy Partners, LP;3;03.03.2015;edgar/data/1361937/0001144204-15-013715.txt;
108950;1361937;EV Energy Partners, LP;3;03.03.2015;edgar/data/1361937/0001144204-15-013717.txt;
109376;1362988;Aircastle LTD;8-K;03.03.2015;edgar/data/1362988/0001193125-15-075105.txt;
109415;1363201;SASQUA FIELDS CAPITAL PARTNERS I LLC;D/A;03.03.2015;edgar/data/1363201/0001363201-15-000002.txt;
109593;1363829;Enstar Group LTD;3;03.03.2015;edgar/data/1363829/0001209191-15-021342.txt;
109594;1363829;Enstar Group LTD;3;03.03.2015;edgar/data/1363829/0001209191-15-021354.txt;
109900;1364479;HERTZ GLOBAL HOLDINGS INC;NT 10-K;03.03.2015;edgar/data/1364479/0001104659-15-016287.txt;
110034;1364728;Central GoldTrust;SC 13D;03.03.2015;edgar/data/1364728/0000902664-15-001501.txt;
112769;1365206;WILSON LYNNE C;4/A;03.03.2015;edgar/data/1365206/0001209191-15-021441.txt;
112981;1365748;NOVAMEX ENERGY, INC.;PRE 14C;03.03.2015;edgar/data/1365748/0000721748-15-000121.txt;
113004;1365846;NC SECURITIES, LLC;X-17A-5;03.03.2015;edgar/data/1365846/9999999997-15-004346.txt;
113094;1366273;WRL Series Life Account G;NSAR-U/A;03.03.2015;edgar/data/1366273/0000778209-15-000057.txt;
113109;1366340;FINJAN HOLDINGS, INC.;8-K;03.03.2015;edgar/data/1366340/0001193805-15-000320.txt;
113116;1366367;YADKIN FINANCIAL Corp;8-K;03.03.2015;edgar/data/1366367/0001366367-15-000008.txt;
113130;1366460;OCP Debt Opportunity International, Ltd.;D/A;03.03.2015;edgar/data/1366460/0000919574-15-002566.txt;
113131;1366461;OCP Debt Opportunity Partners, LP;D/A;03.03.2015;edgar/data/1366461/0000919574-15-002564.txt;
113306;1367227;TCW Americas Development Association L.P.;D/A;03.03.2015;edgar/data/1367227/0001367227-15-000001.txt;
113501;1368040;Short-Term Bond Fund of America;40-APP/A;03.03.2015;edgar/data/1368040/0000051931-15-000241.txt;
113619;1368358;CSR PLC;6-K;03.03.2015;edgar/data/1368358/0001193125-15-074402.txt;
113654;1368365;Remark Media, Inc.;8-K;03.03.2015;edgar/data/1368365/0001415889-15-000720.txt;
113806;1368622;AeroVironment Inc;8-K;03.03.2015;edgar/data/1368622/0001104659-15-016250.txt;
114179;1370177;RiverNorth Funds;CORRESP;03.03.2015;edgar/data/1370177/0001398344-15-001393.txt;
114502;1371285;TRUPANION INC.;4/A;03.03.2015;edgar/data/1371285/0001209191-15-021316.txt;
114940;1372514;EYEGATE PHARMACEUTICALS INC;SC 13D;03.03.2015;edgar/data/1372514/0001144204-15-013510.txt;
115414;1373761;NYXIO TECHNOLOGIES Corp;SC 13G;03.03.2015;edgar/data/1373761/0001144204-15-013650.txt;
115503;1373988;Essex Rental Corp.;8-K;03.03.2015;edgar/data/1373988/0001373988-15-000011.txt;
115778;1374783;MSB FINANCIAL CORP.;10-KT;03.03.2015;edgar/data/1374783/0000946275-15-000022.txt;
116047;1375387;DEUTSCHE HIGH INCOME OPPORTUNITIES FUND, INC.;CORRESP;03.03.2015;edgar/data/1375387/0000088053-15-000273.txt;
116309;1376316;INDIE GROWERS ASSOCIATION;CORRESP;03.03.2015;edgar/data/1376316/0001078782-15-000333.txt;
116380;1376513;USCVG, INC.;X-17A-5;03.03.2015;edgar/data/1376513/9999999997-15-004350.txt;
116439;1376720;Stewart Capital Mutual Funds;N-CSR;03.03.2015;edgar/data/1376720/0001398344-15-001409.txt;
116580;1377053;AtheroNova Inc.;8-K;03.03.2015;edgar/data/1377053/0001437749-15-003891.txt;
116839;1377789;AVIAT NETWORKS, INC.;8-K;03.03.2015;edgar/data/1377789/0001377789-15-000038.txt;
116968;1378446;Sawiris Nassef;4/A;03.03.2015;edgar/data/1378446/0001140361-15-009998.txt;
117329;1378946;People's United Financial, Inc.;DEF 14A;03.03.2015;edgar/data/1378946/0001193125-15-075044.txt;
117330;1378946;People's United Financial, Inc.;DEFA14A;03.03.2015;edgar/data/1378946/0001193125-15-075051.txt;
117525;1379327;Cole Jeff A;4/A;03.03.2015;edgar/data/1379327/0001209191-15-020997.txt;
117792;1380175;American Funds Target Date Retirement Series;40-APP/A;03.03.2015;edgar/data/1380175/0000051931-15-000241.txt;
118112;1381054;Hydrogen Future Corp;DEF 14C;03.03.2015;edgar/data/1381054/0001354488-15-000908.txt;
118124;1381054;Hydrogen Future Corp;UPLOAD;03.03.2015;edgar/data/1381054/0000000000-15-013163.txt;
118292;1381640;Melco Crown Entertainment LTD;6-K;03.03.2015;edgar/data/1381640/0001193125-15-074279.txt;
118308;1381668;TFS Financial CORP;8-K;03.03.2015;edgar/data/1381668/0001381668-15-000020.txt;
118389;1382142;Hatteras Core Alternatives TEI Institutional Fund, L.P.;40-17G;03.03.2015;edgar/data/1382142/0001398344-15-001417.txt;
118393;1382143;Hatteras Core Alternatives Institutional Fund, L.P.;40-17G;03.03.2015;edgar/data/1382143/0001398344-15-001413.txt;
118499;1382717;Federal Street Asia/Emerging Markets Fund, LLC;D/A;03.03.2015;edgar/data/1382717/0001405086-15-000110.txt;
118500;1382723;Federal Street Associates I, LLC;D/A;03.03.2015;edgar/data/1382723/0001405086-15-000109.txt;
118527;1382911;Orexigen Therapeutics, Inc.;8-K;03.03.2015;edgar/data/1382911/0001193125-15-074251.txt;
118709;1383097;NAKED BRAND GROUP INC.;3;03.03.2015;edgar/data/1383097/0001140361-15-010040.txt;
118719;1383097;NAKED BRAND GROUP INC.;8-K;03.03.2015;edgar/data/1383097/0001062993-15-001103.txt;
118847;1383312;BROADRIDGE FINANCIAL SOLUTIONS, INC.;8-K;03.03.2015;edgar/data/1383312/0001383312-15-000017.txt;
118894;1383414;PENNANTPARK INVESTMENT CORP;8-K;03.03.2015;edgar/data/1383414/0001102624-15-000321.txt;
118988;1383650;Cheniere Energy Partners, L.P.;8-K;03.03.2015;edgar/data/1383650/0001193125-15-075058.txt;
119528;1385157;TE Connectivity Ltd.;8-K;03.03.2015;edgar/data/1385157/0001104659-15-016116.txt;
119864;1385598;JA Solar Holdings Co., Ltd.;6-K;03.03.2015;edgar/data/1385598/0001104659-15-015940.txt;
119901;1385662;RIDGEWOOD ENERGY V FUND LLC;10-K;03.03.2015;edgar/data/1385662/0001214659-15-001932.txt;
120051;1386164;MANAGED FUTURES PREMIER ABINGDON L.P.;8-K;03.03.2015;edgar/data/1386164/0001386164-15-000004.txt;
120118;1386570;ChromaDex Corp.;8-K;03.03.2015;edgar/data/1386570/0001415889-15-000726.txt;
120449;1387943;Global Companies LLC;S-4;03.03.2015;edgar/data/1387943/0001047469-15-001581.txt;
120453;1387944;Global Montello Group Corp.;S-4;03.03.2015;edgar/data/1387944/0001047469-15-001581.txt;
120457;1387945;Global Operating LLC;S-4;03.03.2015;edgar/data/1387945/0001047469-15-001581.txt;
120461;1387946;Glen Hes Corp.;S-4;03.03.2015;edgar/data/1387946/0001047469-15-001581.txt;
120467;1387955;Chelsea Sandwich LLC;S-4;03.03.2015;edgar/data/1387955/0001047469-15-001581.txt;
120575;1388176;GLP Finance Corp.;S-4;03.03.2015;edgar/data/1388176/0001047469-15-001581.txt;
120740;1388695;CICC US SECURITIES, INC.;FOCUSN;03.03.2015;edgar/data/1388695/9999999997-15-005785.txt;
120741;1388695;CICC US SECURITIES, INC.;X-17A-5;03.03.2015;edgar/data/1388695/9999999997-15-005240.txt;
120859;1389034;Kallo Inc.;8-K;03.03.2015;edgar/data/1389034/0001002014-15-000069.txt;
120861;1389034;Kallo Inc.;CORRESP;03.03.2015;edgar/data/1389034/0001002014-15-000067.txt;
121282;1390162;Howard Bancorp Inc;425;03.03.2015;edgar/data/1390162/0001157523-15-000812.txt;
121303;1390162;Howard Bancorp Inc;8-K;03.03.2015;edgar/data/1390162/0001157523-15-000811.txt;
121364;1390312;Bancorp of New Jersey, Inc.;8-K;03.03.2015;edgar/data/1390312/0001104659-15-016064.txt;
121710;1391142;Q LOTUS HOLDINGS INC;8-K;03.03.2015;edgar/data/1391142/0001493152-15-000727.txt;
121887;1391673;Stone Harbor Investment Funds;DEFA14A;03.03.2015;edgar/data/1391673/0001398344-15-001391.txt;
121912;1391842;North Pole Offshore;D/A;03.03.2015;edgar/data/1391842/0000902664-15-001482.txt;
121951;1391990;BRIDGE CAPITAL ASSOCIATES, INC.;FOCUSN;03.03.2015;edgar/data/1391990/9999999997-15-006318.txt;
121952;1391990;BRIDGE CAPITAL ASSOCIATES, INC.;X-17A-5;03.03.2015;edgar/data/1391990/9999999997-15-004260.txt;
122145;1392522;Freescale Semiconductor, Ltd.;425;03.03.2015;edgar/data/1392522/0001193125-15-073769.txt;
122146;1392522;Freescale Semiconductor, Ltd.;425;03.03.2015;edgar/data/1392522/0001193125-15-073964.txt;
122147;1392522;Freescale Semiconductor, Ltd.;425;03.03.2015;edgar/data/1392522/0001193125-15-074593.txt;
122148;1392522;Freescale Semiconductor, Ltd.;425;03.03.2015;edgar/data/1392522/0001193125-15-074616.txt;
122185;1392522;Freescale Semiconductor, Ltd.;8-K;03.03.2015;edgar/data/1392522/0001193125-15-073768.txt;
122531;1393052;VEEVA SYSTEMS INC;8-K;03.03.2015;edgar/data/1393052/0001157523-15-000806.txt;
122552;1393065;CLEARFORK CAPITAL FUND LLC;D/A;03.03.2015;edgar/data/1393065/0000940394-15-000407.txt;
123061;1393612;Discover Financial Services;424B5;03.03.2015;edgar/data/1393612/0001193125-15-074881.txt;
123636;1394954;GT Advanced Technologies Inc.;8-K;03.03.2015;edgar/data/1394954/0001628280-15-001409.txt;
123928;1396118;Horiyoshi Worldwide Inc.;8-K;03.03.2015;edgar/data/1396118/0001607062-15-000079.txt;
123954;1396247;China Sunergy Co., Ltd.;6-K;03.03.2015;edgar/data/1396247/0001144204-15-013457.txt;
124718;1397817;CASESA JOHN A;3;03.03.2015;edgar/data/1397817/0001209191-15-021240.txt;
124777;1397911;LPL Financial Holdings Inc.;8-K;03.03.2015;edgar/data/1397911/0001397911-15-000055.txt;
125084;1398802;SANCTUARY SECURITIES, LLC;X-17A-5;03.03.2015;edgar/data/1398802/9999999997-15-004334.txt;
125469;1399855;National American University Holdings, Inc.;8-K;03.03.2015;edgar/data/1399855/0001354488-15-000898.txt;
125474;1399880;SEVEN POINTS CAPITAL, LLC;FOCUSN;03.03.2015;edgar/data/1399880/9999999997-15-006713.txt;
125475;1399880;SEVEN POINTS CAPITAL, LLC;X-17A-5;03.03.2015;edgar/data/1399880/9999999997-15-004847.txt;
125557;1400482;ACUCELA INC.;8-K/A;03.03.2015;edgar/data/1400482/0001400482-15-000019.txt;
125571;1400482;ACUCELA INC.;SC 13D/A;03.03.2015;edgar/data/1400482/0001193125-15-074751.txt;
125572;1400482;ACUCELA INC.;SC 13D/A;03.03.2015;edgar/data/1400482/0001214659-15-001899.txt;
125831;1401521;UNITED INSURANCE HOLDINGS CORP.;8-K;03.03.2015;edgar/data/1401521/0001401521-15-000019.txt;
125903;1401708;NanoString Technologies Inc;3;03.03.2015;edgar/data/1401708/0001209191-15-021669.txt;
125925;1401708;NanoString Technologies Inc;8-K;03.03.2015;edgar/data/1401708/0001193125-15-074323.txt;
126013;1402057;CDW Corp;8-K;03.03.2015;edgar/data/1402057/0001193125-15-075146.txt;
126132;1402366;LVB Acquisition, Inc.;425;03.03.2015;edgar/data/1402366/0000903423-15-000177.txt;
126278;1402737;HCi Viocare;8-K;03.03.2015;edgar/data/1402737/0001594062-15-000071.txt;
126445;1403256;Och-Ziff Capital Management Group LLC;8-K;03.03.2015;edgar/data/1403256/0001403256-15-000059.txt;
127566;1406731;AIP Long/Short Fund A;POS 8C;03.03.2015;edgar/data/1406731/0001193125-15-073739.txt;
127573;1406732;AIP Long/Short Fund P;POS 8C;03.03.2015;edgar/data/1406732/0001193125-15-073741.txt;
127617;1407007;Rio Alto Mining Ltd;6-K;03.03.2015;edgar/data/1407007/0001176256-15-000076.txt;
127709;1407193;Greenberg Jeffrey W.;4/A;03.03.2015;edgar/data/1407193/0001209191-15-021642.txt;
127944;1408100;Kennedy-Wilson Holdings, Inc.;424B3;03.03.2015;edgar/data/1408100/0001408100-15-000039.txt;
127984;1408146;SCANDIUM INTERNATIONAL MINING CORP.;10-K/A;03.03.2015;edgar/data/1408146/0001137171-15-000032.txt;
128436;1408970;AdvisorShares Trust;N-CSRS;03.03.2015;edgar/data/1408970/0001144204-15-013580.txt;
128779;1409947;Ridgewood Energy W Fund LLC;10-K;03.03.2015;edgar/data/1409947/0001214659-15-001930.txt;
129039;1409970;LendingClub Corp;424B3;03.03.2015;edgar/data/1409970/0001409970-15-000253.txt;
129040;1409970;LendingClub Corp;424B3;03.03.2015;edgar/data/1409970/0001409970-15-000254.txt;
129041;1409970;LendingClub Corp;424B3;03.03.2015;edgar/data/1409970/0001409970-15-000255.txt;
129042;1409970;LendingClub Corp;424B3;03.03.2015;edgar/data/1409970/0001409970-15-000256.txt;
129043;1409970;LendingClub Corp;424B3;03.03.2015;edgar/data/1409970/0001409970-15-000257.txt;
129279;1410306;LIONSTONE GLOBAL SPECIAL SITUATIONS FUND, L.P.;D/A;03.03.2015;edgar/data/1410306/0000943663-15-000037.txt;
129470;1410636;American Water Works Company, Inc.;3/A;03.03.2015;edgar/data/1410636/0001181431-15-003807.txt;
129632;1411057;CHINA INFRASTRUCTURE CONSTRUCTION Corp;8-K;03.03.2015;edgar/data/1411057/0001072588-15-000037.txt;
130095;1412067;Oncothyreon Inc.;3;03.03.2015;edgar/data/1412067/0001209191-15-021707.txt;
130107;1412067;Oncothyreon Inc.;8-K;03.03.2015;edgar/data/1412067/0001193125-15-074336.txt;
130190;1412163;Altairis Offshore Levered;D/A;03.03.2015;edgar/data/1412163/0000902664-15-001480.txt;
130294;1412486;Cocrystal Pharma, Inc.;8-K;03.03.2015;edgar/data/1412486/0001415889-15-000728.txt;
130719;1413329;Philip Morris International Inc.;25-NSE;03.03.2015;edgar/data/1413329/0000876661-15-000109.txt;
130791;1413447;NXP Semiconductors N.V.;425;03.03.2015;edgar/data/1413447/0001193125-15-074593.txt;
130792;1413447;NXP Semiconductors N.V.;425;03.03.2015;edgar/data/1413447/0001193125-15-074616.txt;
130798;1413447;NXP Semiconductors N.V.;6-K;03.03.2015;edgar/data/1413447/0001193125-15-075246.txt;
130808;1413463;Lionstone Insurance Fund, LP;D/A;03.03.2015;edgar/data/1413463/0000943663-15-000035.txt;
130919;1413837;First Foundation Inc.;8-K;03.03.2015;edgar/data/1413837/0001193125-15-075306.txt;
130921;1413855;CNINSURE INC.;6-K;03.03.2015;edgar/data/1413855/0001144204-15-013460.txt;
131137;1414475;Western Gas Partners LP;8-K;03.03.2015;edgar/data/1414475/0001414475-15-000015.txt;
131148;1414517;Privet Fund LP;DFAN14A;03.03.2015;edgar/data/1414517/0000950138-15-000165.txt;
131151;1414517;Privet Fund LP;SC 13D/A;03.03.2015;edgar/data/1414517/0000950138-15-000164.txt;
131410;1415336;Zeltiq Aesthetics Inc;8-K;03.03.2015;edgar/data/1415336/0001193125-15-075067.txt;
131669;1416090;INCEPTION MINING INC.;8-K;03.03.2015;edgar/data/1416090/0001493152-15-000731.txt;
132020;1416792;Relypsa Inc;10-Q/A;03.03.2015;edgar/data/1416792/0001193125-15-075163.txt;
132039;1416792;Relypsa Inc;8-K;03.03.2015;edgar/data/1416792/0001193125-15-075152.txt;
132277;1417617;Minimally Invasive Devices Inc.;D;03.03.2015;edgar/data/1417617/0001417617-15-000006.txt;
132283;1417663;SANUWAVE Health, Inc.;10-K;03.03.2015;edgar/data/1417663/0001437749-15-003987.txt;
132330;1417835;BATS Exchange inc;1/A;03.03.2015;edgar/data/1417835/9999999997-15-011415.txt;
132506;1418121;Apple Hospitality REIT, Inc.;8-K;03.03.2015;edgar/data/1418121/0001185185-15-000407.txt;
132984;1419581;Federal-Mogul Holdings Corp;8-K;03.03.2015;edgar/data/1419581/0001193125-15-074340.txt;
133213;1420030;Targeted Medical Pharma, Inc.;8-K;03.03.2015;edgar/data/1420030/0001493152-15-000726.txt;
133337;1420524;PENSERRA SECURITIES, LLC;FOCUSN;03.03.2015;edgar/data/1420524/9999999997-15-006274.txt;
133338;1420524;PENSERRA SECURITIES, LLC;X-17A-5;03.03.2015;edgar/data/1420524/9999999997-15-004452.txt;
